filename,question_1a_health_policy,question_1a_confidence,question_1a_explanation,question_1b_ghpl_categories,question_1b_confidence,question_1b_explanation,metadata_extracted,title,doc_type,health_topic,creator,year,country,language,governance_level,overall_confidence,metadata_completeness,processing_time_seconds,processed,error_message
Mm6544a5.pdf,True,0.99,"This article is published in the Morbidity and Mortality Weekly Report (MMWR) by the U.S. Department of Health and Human Services / Centers for Disease Control and Prevention (CDC), a national public health authority—an authoritative government health source.",False,0.95,"The document is an epidemiologic research/report (cohort study) on epilepsy and mortality among Iraq and Afghanistan veterans. It is a scientific surveillance/analysis article, not a policy, law, national health strategy, national control plan, action plan, or an evidence-based clinical/public-health guideline.",False,,,,,,,,,,,6.776081085205078,True,
Gaining_ground_provincial_cancer_control_policy.pdf,True,0.95,"This document is an official provincial government publication from the Department of Health and Community Services, Government of Newfoundland and Labrador (includes government logo, contact details and ministry attribution). It sets public-health policy directions for cancer control and was developed in collaboration with recognized health partners (e.g., Canadian Cancer Society).",True,0.9,"The document is explicitly titled a ""Provincial Cancer Control Policy Framework"" and lays out goals, policy directions, stakeholder roles and a strategic approach to cancer control — matching the POLICY category (policy framework). It also functions as a disease-specific strategic/control plan at the provincial level, but its format and language align best with a formal policy framework rather than a law, guideline, or implementation-only action plan.",True,Gaining Ground: A Provincial Cancer Control Policy Framework for Newfoundland and Labrador,Policy,Cancer,Ministry,2010,Canada,English,,0.905,1.0,31.64702820777893,True,
Ghana-E-Health-120504121543.pdf,True,0.95,"This is an official national strategy document produced by Ghana’s Ministry of Health (contains a foreword by the Minister of Health and references Ministry directorates and national agencies), so it is from an authoritative health source.",True,0.95,"This is a national e-health strategy covering vision, priorities, implementation arrangements, costs and coordination for the whole health sector — it fits the “NATIONAL HEALTH STRATEGY” category.",True,Ghana E-Health Strategy,National Health Strategy,,Ministry,,Ghana,English,,0.89,0.75,28.89261817932129,True,
PRV_ElecBrachy_NonmelanomaSkin_CA.pdf,False,0.92,"This document is a Medical Policy from Blue Shield of California, a commercial health insurer. It is not a government agency, WHO/UN body, national public health institute, or an official professional society guidance document, so it does not meet the criteria for an 'authoritative health source' as defined.",True,0.88,"The document is a formal insurer 'Medical Policy' that defines coverage determination, coding, prior authorization, effective dates, and a clear policy statement (electronic brachytherapy considered investigational). This aligns best with the GHPL 'POLICY' category (a formal statement setting parameters for action/coverage), rather than a clinical guideline, law, or national strategy.",False,,,,,,,,,,,9.789509296417236,True,
Uscs-public-use-database-fact-sheet-508.pdf,True,0.98,Document is produced by U.S. federal cancer surveillance programs (CDC’s National Program of Cancer Registries and NCI’s SEER) and describes the U.S. Cancer Statistics public use database — authoritative government health agencies responsible for national cancer data.,False,0.95,"This is a public-use data fact sheet describing access to de-identified cancer incidence data. It is a data/resource/information brochure, not a policy, law, national health strategy, national control plan, action plan, or clinical/public-health guideline.",False,,,,,,,,,,,8.969364643096924,True,
6509a4fcaa23dc497202b4a4.pdf,True,0.95,"This is published by the Pan American Health Organization (PAHO) with WHO involvement and partner organizations (logos and PAHO document code/copyright present). It is an official module on psychosocial care for pediatric cancer, produced by authoritative public health bodies.",True,0.93,"The document provides evidence-based standards, recommendations, assessment tools and implementation guidance for psychosocial care (a psychosocial assessment standard). This aligns with a GUIDELINE (standards of care) rather than a law, national strategy, or action plan.",True,Psychosocial Care for Pediatric Cancer: Module 01: Psychosocial Assessment,Health Guideline,Cancer,Agency,2023,,English,,0.877,0.875,25.141488790512085,True,
Water-is-the-best-niuean.pdf,True,0.9,The document bears the Heart Foundation and Pacific Heartbeat logos — recognized public health NGOs/charities that provide authoritative heart-health information and work closely with public health partners. It is therefore from an authoritative health source (non-governmental but reputable).,False,0.95,"This is a public education poster/fact sheet (Niuean) showing sugar content of drinks. It does not contain policy language, legal text, a national strategy/control plan, an implementation action plan, or a systematically developed clinical/public-health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,9.949235439300537,True,
Pamphlets 03.pdf,True,0.95,"Contains logos and endorsement from authoritative bodies (Department of Health, Republic of South Africa; South African Pharmacy Council; Pharmaceutical Society of South Africa) and appears to be an official public-health outreach brochure about pharmacy services — i.e., produced/endorsed by government and professional health authorities.",False,0.95,"This is a patient-facing informational brochure (Pharmacy Month / woman and youth health) describing services and where to get help. It does not contain policy goals, legal or regulatory text, a national strategy, a disease control plan, an implementation action plan, or systematically developed clinical/public-health guidelines, so it does not fit any of the 6 GHPL categories.",False,,,,,,,,,,,12.420236587524414,True,
Release-CCS-eng.pdf,True,0.9,"The release notice describes the Canadian Cancer Statistics 2019 publication produced through a partnership including the Public Health Agency of Canada and Statistics Canada and the Canadian Cancer Society, and appears in the Health Promotion and Chronic Disease Prevention in Canada publication. These are authoritative national government agencies and a major national cancer NGO, so the source is authoritative for health statistics.",False,0.95,"This is a statistical/data release/announcement about cancer incidence, mortality and survival estimates. It does not present a policy, law, national health strategy, national control plan, action plan, or clinical/public-health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,15.215563774108887,True,
570180NEWS0WB010Box353744B01PUBLIC1.pdf,False,0.9,"This is a World Bank newsletter/publication (The World Bank in India) covering project reports and articles about health projects (e.g., Tamil Nadu Health Systems Project). The World Bank is a multilateral development bank and not a national ministry, WHO/UN health agency, national public health institute, or professional medical society that issues authoritative health policy documents.",False,0.9,"The document is a newsletter containing project summaries, ICR updates, and listings of project documents and working papers. It is not a formal policy, law, national health strategy, national control plan, action plan, or clinical/public health guideline.",False,,,,,,,,,,,21.177239179611206,True,
FJI_B5_National_Paediatric_Oncology_Policy.pdf,True,0.95,"The document is issued by the Ministry of Health and Medical Services, Fiji Islands (official ministry letterhead/logo visible) and includes formal approval signatures. It is therefore from an authoritative national health authority.",True,0.93,"The title and contents identify it as a formal policy: ""National Paediatric Oncology Policy"" (contains goals, objectives, policy statements, governance and implementation sections). This matches the GHPL POLICY category rather than a law, guideline, or strategy.",True,National Paediatric Oncology Policy,Policy,Cancer,Ministry,2015,Fiji Islands,English,,0.97,1.0,32.63071417808533,True,
ICCP_ECHO_REV_OG_Oct_2024(1).pdf,True,0.95,"This is a slide presentation produced by the US National Cancer Institute (NCI), Center for Global Health — a U.S. government health agency (NIH/NCI). Content focuses on cancer control research, NCCP examples, and references WHO and national cancer control strategies, so it is from an authoritative health source.",False,0.9,"The file is a presentation/slideshow summarizing research agendas and examples from national cancer control plans (Kenya, Malawi, etc.) and WHO reports. It is not itself a formal policy, law, national strategy, national control plan, action plan, or official guideline — it is a presentation about those topics rather than the primary official document.",False,,,,,,,,,,,9.549030780792236,True,
ACCCC2011Plan2.pdf,True,0.95,"This is a state government public health document produced by the Alabama Department of Public Health in partnership with the Alabama Comprehensive Cancer Control Coalition. It is an official, dated (2011–2015) comprehensive cancer control plan addressing prevention, early detection, treatment, survivorship and implementation — i.e., an authoritative health source.",True,0.9,"This is a strategic, state-level comprehensive cancer control plan with goals, objectives, and implementation themes for 2011–2015 focused on controlling a specific disease (cancer). It matches the 'National Control Plan' category (disease-specific national/regional control programme/strategy).",True,The Path to Cancer Control in Alabama: A Comprehensive Plan 2011-2015,National Control Plan,Cancer,Agency,2011,United States,English,,0.898,1.0,32.290783405303955,True,
JAM_B18_S23_JAM_B21_Food_and_Nutrition_Security_Policy.pdf,True,0.95,This is an official government policy document titled 'Jamaica – National Food and Nutrition Security Policy' produced by the Government of Jamaica (Ministry of Agriculture and Fisheries and Ministry of Health). It is an authoritative source addressing national food and nutrition and public health policy.,True,0.95,"This is a national POLICY: it defines vision, goals, objectives, pillars (availability, access, utilization, stability), institutional arrangements and recommended actions. It is not a law, guideline, or narrow disease control plan.",True,Jamaica National Food and Nutrition Security Policy,Policy,Non-Communicable Disease,Ministry,2013,Jamaica,English,,0.985,1.0,23.745606422424316,True,
Circular Reimbursement of Uninsured Patients.pdf,True,0.95,"This document is an official communique on Department of Health letterhead (Republic of South Africa, National Department of Health) signed by the Director-General and includes contact details and an official date — indicating it is from an authoritative government health source.",False,0.9,"The content is an operational communication/announcement about reimbursement procedures for vaccinating uninsured people at private sites. It does not constitute a formal policy, law, national strategy, national control plan, action plan, or evidence-based guideline; it is an interim instruction/communique and therefore does not fit any of the six GHPL categories.",False,,,,,,,,,,,7.171685695648193,True,
686e3b943d08c.pdf,False,0.95,"This document is an appendix (Table S1) listing database search strategies (Scopus, Medline, CINAHL, PsycINFO, PsycTEST) typical of a research article's supplementary material. It lacks any government/WHO/official health authority letterhead, approval, or mandate and appears to be academic methodological content rather than an authoritative health policy source.",False,0.95,"The content is a search strategy/methods appendix and does not present a policy, law, national health strategy, national control plan, action plan, or clinical/public-health guideline. It is methodological supplementary material and therefore does not fit any of the six GHPL document categories.",False,,,,,,,,,,,9.270200967788696,True,
Cholesterol-poster-samoan.pdf,False,0.85,"This appears to be a public-facing educational brochure/infographic produced by the Heart Foundation (a non-governmental heart-health charity). It is not from a government ministry, WHO/UN agency, national public health institute, or a professional regulatory body, and it functions as health promotion material rather than an official policy document.",False,0.95,"The content is a patient/public information leaflet about cholesterol and prevention measures. It does not contain formal policy goals, legal/regulatory text, a national strategy or control plan, an implementation/action plan, or systematically developed clinical/public-health guidelines.",False,,,,,,,,,,,9.625415802001953,True,
Camper-health-plan-template.pdf,True,0.9,"Document appears to be an official, regulatory-style template for a camper health plan (references a code section '11.08.235', uses 'THE DEPARTMENT' reporting requirement, and is labeled 'SAMPLE TEMPLATE' with page/version date), consistent with a government health or licensing authority issuing operational requirements for camps.",True,0.9,"This is an operational guidance/template that defines required procedures, reporting, training, and clinical/public-health practices for camp operators — matching the GHPL category 'GUIDELINE' (standard operating procedures/public health guidance) rather than a law, national strategy, or action plan.",True,Camper Health Plan,,,,2022,,English,,0.792,0.375,32.51984739303589,True,
National Guideline for Filing Archiving and Disposal of Patient Records in PHC Web design.pdf,True,0.95,"This is an official document produced by the National Department of Health, Republic of South Africa (covers, head office contact details and a ministerial/Director-General foreword are present), indicating a government/authoritative health source.",True,0.95,"The title and content identify it as a formal 'National Guideline for Filing, Archiving & Disposal of Patient Records in Primary Health Care Facilities' — an official guideline providing procedures and standards for health record management (not a law, policy, strategy or action plan).",True,"National Guideline for Filing, Archiving & Disposal of Patient Records in Primary Health Care Facilities",Health Guideline,,Ministry,2017,South Africa,English,,0.92,0.875,36.45837950706482,True,
Kenya_Mid-Term_Review_of_KHSSP.pdf,True,0.95,"This is an official mid-term statistical review produced by the Republic of Kenya Ministry of Health in collaboration with the World Health Organization. The document includes ministerial foreword/acknowledgements, ministry letterhead/coat of arms and WHO involvement, indicating it is from authoritative national and international health authorities.",False,0.95,"The document is an analytical/statistical mid-term review of progress against the Kenya Health Sector Strategic Plan (2014–2018). It is an assessment/report of implementation and performance, not a policy, law, national health strategy, national control plan, action plan or clinical/public health guideline as defined in the GHPL categories.",False,,,,,,,,,,,9.093565940856934,True,
373-11A.pdf,True,0.98,"This is an official report from the National Institute for Occupational Safety and Health (NIOSH), part of the U.S. Centers for Disease Control and Prevention / Department of Health and Human Services (EPHB Report No. 373-11a). NIOSH is a federal public health institute and an authoritative government source for occupational health.",False,0.95,"The document is a technical field evaluation / research report describing a NIOSH-developed control (mini-baghouse), methods, results and recommendations. It does not constitute a formal policy, law, national strategy, national control plan, action plan, or systematically developed clinical/public health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,10.014982223510742,True,
210903_DTG DI Booklet_Final to printer.pdf,True,0.9,"This booklet was produced by the National HIV & TB Health Care Worker Hotline and the Medicines Information Centre, Division of Clinical Pharmacology, Faculty of Health Sciences, University of Cape Town, and includes Department of Health branding (Republic of South Africa). It is therefore from recognized national/public health authorities and an established university medicines information centre — an authoritative health source for clinical/medicines information.",False,0.9,"This is a practical drug-interactions guide / patient information leaflet and quick-reference chart (DTG interactions) rather than a formal policy, law, national strategy, control plan, action plan, or an evidence-review clinical guideline document. It is educational/implementation material and patient/provider information, so it does not meet the GHPL categories.",False,,,,,,,,,,,12.907641172409058,True,
14_0482.pdf,True,0.95,"This is a peer-reviewed research article published in Preventing Chronic Disease, a journal of the Centers for Disease Control and Prevention (CDC). The document includes CDC branding and authors affiliated with CDC, a national public health institute — an authoritative government health source.",False,0.9,"This is an original research paper analyzing cancer mortality trends and projections relative to Healthy People 2020 targets. It does not constitute a policy, law, national health strategy, national control plan, action plan, or formal guideline; it is a research report/data analysis and therefore does not fit the six GHPL categories.",False,,,,,,,,,,,9.544971227645874,True,
Tips-2025-elizabeth-b-done-with-smoking-tip-URL-audio-desc.pdf,True,0.95,This is a public service advertisement produced by the U.S. Centers for Disease Control and Prevention (CDC) and sponsored by the U.S. Department of Health and Human Services — both authoritative government public health agencies.,False,0.95,"This is an educational/advertising transcript (smoking-cessation public service ad). It is patient-facing education, not a policy, law, national strategy, control plan, action plan, or evidence-based clinical/public-health guideline.",False,,,,,,,,,,,5.716109991073608,True,
21_0021.pdf,True,0.95,"This is a peer‑reviewed research article published in the CDC journal 'Preventing Chronic Disease' (Centers for Disease Control and Prevention), with CDC branding and URL — a publication of a national public health agency.",False,0.95,"This is an original research article reporting a cross‑sectional study and derived waist circumference cut points. It does not contain formal policy, law, national strategy, control plan, action plan, or evidence‑based clinical/public‑health guidelines; therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,11.897335290908813,True,
Heart-Transplant.pdf,False,0.9,"This is a Blue Shield of California medical policy (commercial health insurer) — a payer/organizational document, not from a government agency, WHO/UN, national public health institute, or recognized professional medical society that sets national standards.",True,0.8,"The document is a medical policy that includes formal coverage criteria, an evidence review, clinical selection criteria, coding and implementation details. These characteristics align it with a GUIDELINE-style document (an evidence-based advisory for clinical practice/coverage) rather than a research report or raw data file.",False,,,,,,,,,,,18.545257568359375,True,
DENTAL-Action-Guide-WEB.pdf,True,0.88,"The document is issued by the National HPV Vaccination Roundtable — a coalition of authoritative health organizations (e.g., American Dental Association, American Academy of Family Physicians, American Academy of Pediatric Dentistry, American Cancer Society, Head and Neck Cancer Alliance) and notes funding in part by a CDC cooperative agreement. Although not a single government ministry, it is a professional/public-health coalition closely affiliated with government public health (CDC) and major professional societies, so it is from an authoritative health source.",False,0.95,"This is an action guide/toolkit for dental providers (practical steps, patient education materials, referrals, collaboration tips). It does not present a formal policy statement, law, national health strategy, national control plan, implementation action plan with timelines/responsibilities, nor a systematically developed evidence-based clinical guideline. Therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,17.69539999961853,True,
Slides1_2-Detonation-of-an-Improvised-Nuclear-Device-IND.pdf,True,0.92,"The document is an official-looking government product: it displays the NARAC logo (National Atmospheric Release Advisory Center) and lists a CDC advice & recommendations contact number. It is a government-produced radiation fallout prediction and public-health–related advisory, so it qualifies as coming from authoritative public-health/government sources.",False,0.9,"This document is a model-generated fallout map and informational/advisory product describing radiation dose categories and health effects. It does not set policy, create law, present a national strategy/control plan, constitute an action plan, or meet the definition of an evidence-based guideline. It is an informational/model report, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,7.904552936553955,True,
Disclosable-Restructuring-and-or-Additional-Financing-Paper-Case-Study-on-Integrated-Delivery-of-Selected-Non-Communicable-Diseases-in-Kenya-P164301.pdf,True,0.9,"The document is an official World Bank restructuring paper for a health project implemented with the Republic of Kenya (Ministry of Health and Moi Teaching and Referral Hospital). The World Bank is an authoritative international institution that supports and documents health programs, and the paper concerns implementation and financing of an NCD pilot in Kenya.",False,0.9,"This is a project restructuring/administrative document (extension of closing date, disbursement status, audit notes) and a case study project report—NOT a national policy, law, national health strategy, national control plan, implementation action plan, or clinical/public health guideline. It documents project implementation rather than establishing official policy/strategy or clinical guidance.",False,,,,,,,,,,,8.514334201812744,True,
Saber-es-poder-ginecologico-AD-transcript.pdf,True,0.95,"The document explicitly references and displays logos for the U.S. Department of Health and Human Services and the Centers for Disease Control and Prevention (cdc.gov/spanish/...), indicating it is produced by authoritative public health agencies.",False,0.9,"This is a short public education/video transcript about symptoms of gynecologic cancer intended for the general public. It is patient education/awareness material, not a policy, law, national strategy, national control plan, action plan, or evidence-based clinical/public health guideline.",False,,,,,,,,,,,8.12250566482544,True,
Multi-page.pdf,False,0.9,"This is a World Bank technical paper on environmental management and institutions in OECD countries. The World Bank is an international financial institution, not a national public health authority or WHO/UN health agency, and the document focuses on environmental policy rather than official health policy from an authoritative health institution.",False,0.9,"The document is a technical/report study (World Bank Technical Paper) about environmental management. It is not a formal health POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN, or clinical/public health GUIDELINE as defined by the GHPL categories.",False,,,,,,,,,,,12.856255054473877,True,
About-the-pharmacological-management-of-cancer-pain-in-adults.pdf,True,0.95,Document is an official National Clinical Guideline (NCEC National Clinical Guideline No 9) developed by the National Clinical Programme for Palliative Care and launched with Department of Health ministers and officials. It is from an authoritative government/health authority source.,True,0.98,"The document is a formally developed, evidence-based clinical guideline titled 'About the Pharmacological Management of Cancer Pain in Adults' intended to guide clinical practice; it matches the GUIDELINE category.",True,About the Pharmacological Management of Cancer Pain in Adults,Health Guideline,Cancer,Agency,2015,Ireland,English,,0.915,1.0,27.4299476146698,True,
Jamaica__National-Strategic-and-Action-Plan-for-the-Prevention-and-Control-Non-Communicable-Diseases-NCDS-in-Jamaica-2013-2018.pdf,True,0.95,"The document is an official Ministry of Health publication from Jamaica (title page and headers state “Ministry of Health - Jamaica” and it is a national strategic/action plan for 2013–2018). It contains ministerial formatting, official seal and describes national-level public health goals and implementation arrangements, making it an authoritative health source (government health ministry).",True,0.9,"This is a National Strategic and Action Plan for prevention and control of non-communicable diseases in Jamaica. It defines vision, goals, objectives, targets, priority areas, implementation approach, monitoring & evaluation and a 2013–2018 timeframe. That matches the GHPL categories of an Action Plan (implementation steps, timelines, responsibilities) and also functions as a national control/strategy document for a specific health problem (NCDs).",True,National Strategic and Action Plan for the Prevention and Control of Non-Communicable Diseases in Jamaica 2013-2018,Action Plan,Non-Communicable Disease,Ministry,2013,Jamaica,English,,0.985,1.0,33.984734296798706,True,
23_0142.pdf,True,0.95,"Published in the CDC journal Preventing Chronic Disease and authored by public health practitioners affiliated with state health departments and academic institutions; the CDC is an authoritative government public health agency, so the source is authoritative.",False,0.95,"This document is a peer-reviewed guest editorial/introduction to a journal collection summarizing research, surveillance, and practice examples and offering recommendations for dissemination. It is not a formal policy, law, national strategy, national control plan, action plan, or evidence-based guideline; rather it is commentary/research synthesis and recommendations.",False,,,,,,,,,,,14.773481845855713,True,
Easy-ways-to-reduce-salt-niuean.pdf,True,0.9,"The document displays the Heart Foundation logo and references heartfoundation.org.nz; it is produced by a recognized health NGO (Heart Foundation) providing public‑health advice on dietary salt. As a national heart charity engaged in health promotion, it qualifies as an authoritative health source for patient/public health information.",False,0.95,"This is a public education brochure/fact sheet (Niuean language) about reducing salt in foods — patient education material, not a POLICY, LAW, NATIONAL STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN, or evidence‑based GUIDELINE. Educational leaflets are explicitly excluded from the GHPL categories.",False,,,,,,,,,,,8.167035102844238,True,
CCSIV_1_Revised_18072024_complete.pdf_red-compressed.pdf,True,0.98,"This is the World Health Organization (WHO) Country Cooperation Strategy 2023–2027 for Nigeria. It is published by the WHO African Region and includes ministerial forewords and alignment with national health plans, indicating an authoritative source (WHO and Federal Ministry of Health).",True,0.9,"This document is a national-level strategic framework covering broad health sector priorities and a multi-year (2023–2027) plan for WHO–country cooperation. It functions as a comprehensive national health strategy rather than a technical guideline, law, or single-disease control plan, so it fits the 'NATIONAL HEALTH STRATEGY' category.",True,"Country Cooperation Strategy 2023-2027, Nigeria",National Health Strategy,,Agency,2024,Nigeria,English,,0.888,0.875,37.68891143798828,True,
Wlf-databook-2012.pdf,True,0.9,"The document is published by the U.S. Bureau of Labor Statistics (a U.S. federal government agency). It is therefore from an official government source (authoritative in a government sense), though it is not a health ministry or public health institute.",False,0.95,"This is a statistical/data report ('Women in the Labor Force: A Databook') presenting labor force and earnings data. It does not contain a policy, law, national health strategy, national control plan, action plan, or clinical/public health guideline.",False,,,,,,,,,,,10.837922811508179,True,
9789240055216-eng (1).pdf,True,0.97,"This is a joint report published by the World Health Organization (WHO) and the United Nations Children’s Fund (UNICEF), both authoritative global health agencies. The document references WHO/UNICEF-led research, ethics approvals, and uses official logos and ISBNs, indicating it is from recognized health authorities.",False,0.95,"The document is a research/summary report on formula milk marketing with findings, highlights and recommendations. It is not a formal national policy, law/regulation, national health strategy, national control plan, implementation/action plan, or an evidence-based clinical/public health guideline. It offers recommendations but does not constitute any of the six GHPL categories.",False,,,,,,,,,,,10.536420106887817,True,
PEI_cancer_strategy_2016-19.pdf,True,0.95,"This is an official provincial health document published by Health PEI (Prince Edward Island Department of Health and Wellness / Health PEI). It includes a ministerial foreword, CEO message, official logos, contact details and describes provincial initiatives and governance (Provincial Cancer Coordination Steering Committee), indicating it comes from an authoritative government health source.",True,0.95,"The document is a provincial cancer strategy (PEI Cancer Strategy 2016–2019) that sets goals, priorities, roles, and an implementation/monitoring structure across the cancer control continuum. This matches the GHPL category of a (subnational) national control plan for a specific disease (cancer).",True,PEI Cancer Strategy 2016-2019,Action Plan,Cancer,Agency,2016,Canada,English,,0.91,1.0,31.002256870269775,True,
Carnage_Heart_[Strategy_Guide]_(USA).pdf,False,0.94,"This is a commercial video game strategy guide (Carnage Heart) produced by Artdink/Sony (game branding and PlayStation logo visible). It is a consumer/game manual, not a government, WHO, or other official health authority publication.",False,0.94,"The document is a game programming/strategy manual (contains sections like 'Programming Basics', 'Practice Programs') and does not match any GHPL categories (not a policy, law, national health strategy, control plan, action plan, or clinical/public health guideline).",False,,,,,,,,,,,17.21363067626953,True,
NATIONAL-HEALTH-POLICY.pdf,True,0.98,"This is an official National Health Policy produced by the Ministry of Health, Ghana (MOH). The document carries ministerial foreword, MOH branding and references to Ministry agencies and national institutions, indicating it is from an authoritative government health source.",True,0.96,"This is a formal national POLICY document: it sets a national vision (“Creating Wealth through Health”), mission, objectives, guiding principles, principal areas of action and an implementation framework. It matches the definition of a POLICY (national policy framework) rather than a law, guideline, or implementation-only action plan.",True,National Health Policy: Creating Wealth Through Health,Policy,,Ministry,2007,Ghana,English,,0.931,0.875,26.917399644851685,True,
GBR_B5_cancer-strategy.pdf,True,0.95,"This is an official NHS England publication (NHS logo present, Publication Gateway reference, foreword by the National Cancer Director) describing national action on cancer outcomes and referencing Public Health England, CCGs and national programmes. It is authored by a government health authority and sets out nationally coordinated measures.",True,0.9,"This document is an official national implementation/action plan for cancer (taking the Cancer Taskforce strategy forward, with workstreams, recommendations, pilots, funding mechanisms, timelines and oversight). It is not a law or clinical guideline; it best fits the ACTION PLAN category (national-level implementation plan for a specific disease area).",True,Achieving World-Class Cancer Outcomes: Taking the Strategy Forward,National Health Strategy,Cancer,Agency,2016,England,English,,0.92,1.0,33.362396478652954,True,
Hcv_flow.pdf,True,0.95,This is from the U.S. Centers for Disease Control and Prevention (CDC) / U.S. Department of Health and Human Services and cites an MMWR guidance update (CDC 2013). That makes it an authoritative government public health source.,True,0.9,"This is a clinical testing algorithm/advisory from the CDC (an evidence-based testing recommendation for clinicians and laboratorians). It functions as a guideline for HCV testing rather than a law, policy statement, or national strategy, so it fits the GUIDELINE category.",True,Recommended Testing Sequence for Identifying Current Hepatitis C Virus (HCV) Infection,Health Guideline,,Agency,2013,United States,English,,0.883,0.875,30.35710382461548,True,
HISSP_2022-2025_FINALVERSION-1.pdf,True,0.95,"This is an official Ministry of Health document (title page shows the Ministry of Health, Republic of Ghana seal and includes a ministerial foreword). It outlines nationwide health information system governance, implementation, budgeting, timelines and monitoring—typical content from an authoritative government health source.",True,0.9,"The document is a national-level Health Information System Strategic Plan with detailed implementation timelines, roles, budgets and M&E. This matches the GHPL definition of an ACTION PLAN (implementation/operational plan) rather than a simple report or clinical guideline.",True,Health Information System Strategic Plan 2022-2025,National Health Strategy,,Ministry,2022,Ghana,English,,0.936,0.875,33.42180252075195,True,
5e148832db60a2044c2d5f35.pdf,True,0.98,"This is a World Health Organization publication (HEARTS technical package) produced in collaboration with WHO and other authoritative health organizations (e.g., CDC, American Heart Association). It is an official WHO technical guidance document.",True,0.95,"The document provides evidence-based clinical treatment protocols and standardised guidance for CVD, hypertension and diabetes management in primary care — consistent with the GUIDELINE category (clinical practice / standard treatment guidelines).",True,Technical Package for Cardiovascular Disease Management in Primary Health Care: Evidence-based Treatment Protocols,Health Guideline,Cardiovascular Health,Agency,2018,,English,,0.941,0.875,29.294286727905273,True,
Smoking-poster-korean.pdf,False,0.86,"This is an informational/education brochure produced by the Heart Foundation (charitable/non-governmental health organization) giving smoking cessation benefits. It is not a government ministry, WHO/UN agency, statutory public health institute, or a formal professional society policy document, so it does not meet the strict definition of an authoritative health policy source used here.",False,0.95,"The document is a patient-facing educational flyer/brochure about quitting smoking (public information material). It does not present a formal policy, law, national strategy, control plan, action plan, or systematically developed clinical/public-health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,9.0526282787323,True,
NZL_B5_cancercontrolstrategy.pdf,True,0.95,"This is an official government health strategy document: titled 'The New Zealand Cancer Control Strategy', published by the Minister of Health and the Ministry of Health (with the New Zealand Cancer Control Trust), and includes a ministerial foreword and ministry contact details. It clearly originates from an authoritative national health agency.",True,0.95,"The document is a national strategic plan focused on controlling a specific disease (cancer). It defines overall purposes, principles, goals, objectives and areas for action for cancer control at a national level, matching the characteristics of a National Control Plan (national cancer control strategy/programme) rather than a law, clinical guideline, or narrow action plan.",True,The New Zealand Cancer Control Strategy,National Control Plan,Cancer,Ministry,2003,New Zealand,English,,0.965,1.0,28.433140516281128,True,
760960PROP0P1100dated0March01602013.pdf,True,0.95,"The document is the Tamil Nadu Health Systems Project – Additional Financing procurement plan. It is associated with a state government health project (Tamil Nadu) and the World Bank, names official implementing agencies (TNMSC, ELCOT, TNHSP PMU). This indicates it is from an authoritative government/official health source.",False,0.9,"This is a procurement/implementation plan for a specific health project (procurement methods, package schedules, timelines). It is operational/project-level (procurement schedule and contracts) rather than a Policy, Law, National Health Strategy, National Control Plan, Action Plan (in the sense of a policy implementation plan), or clinical/public health Guideline. It therefore does not fit the six GHPL categories.",False,,,,,,,,,,,12.532094955444336,True,
India-SOUTH-ASIA-P167523-Program-Towards-Elimination-of-Tuberculosis-Audited-Financial-Statement.pdf,True,0.9,"The document is a consolidated audit report and audited financial statements/receipts & payments/expenditure account for the State Health Society, Madhya Pradesh under the National Health Mission (includes NTEP, NUHM, etc.). It is associated with an official government health body (State Health Society / National Health Mission) and addresses government programme finances, so originates from an authoritative health authority.",False,0.9,"This is an audit/financial report (consolidated statutory audit, receipts & payments, and expenditure account) for programme financing. It does not contain a policy, law, national strategy, disease control plan, implementation action plan, or clinical/public‑health guideline; it is financial/audit documentation and thus does not fit any of the six GHPL categories.",False,,,,,,,,,,,15.496220827102661,True,
Mm7027a2-H.pdf,True,0.95,"This article is published in MMWR by the U.S. Centers for Disease Control and Prevention (a federal public health agency), authored by CDC staff — an authoritative government health source.",False,0.9,"The document is an epidemiologic/clinical research report on post–COVID-19 rehabilitation outcomes (MMWR article). It presents data and analysis, not a policy, law, national strategy, control plan, action plan, or formal clinical guideline.",False,,,,,,,,,,,6.828603029251099,True,
O-9-2023-000025_EN.pdf,True,0.95,This is a formal parliamentary question (European Parliament) addressed to the European Commission concerning public health (cardiovascular disease). Parliaments are authoritative governmental bodies and thus count as an authoritative health/policy source for the purposes of this assessment.,False,0.95,"The document is a Question for Oral Answer from Members of the European Parliament, not an actual policy, law, national strategy, control plan, action plan, or clinical/public‑health guideline. It requests action/information rather than setting goals, legal rules, implementation steps, or clinical recommendations.",False,,,,,,,,,,,5.0881171226501465,True,
