filename,question_1a_health_policy,question_1a_confidence,question_1a_explanation,question_1b_ghpl_categories,question_1b_confidence,question_1b_explanation,metadata_extracted,title,doc_type,health_topic,creator,year,country,language,governance_level,overall_confidence,metadata_completeness,processing_time_seconds,processed,error_message
81-117.pdf,True,0.95,"This is an official NIOSH (National Institute for Occupational Safety and Health) publication from the U.S. Department of Health and Human Services / Centers for Disease Control. The cover and internal pages identify NIOSH/CDC/HHS, indicating an authoritative national public health agency as the source.",False,0.95,"The document is a NIOSH research/grants program announcement and summary of grants awarded (research and demonstration grant summaries, application instructions, and program announcement). It is an informational/grants report, not a policy, law, national strategy, national control plan, action plan, or evidence-based clinical/public health guideline.",False,,,,,,,,,,,25.123011827468872,True,
Claim-produce-heart-allegation-produits-frais-coeur-eng.pdf,True,0.95,"This is an official publication from Health Canada (Bureau of Nutritional Sciences, Food Directorate, Health Products and Food Branch) summarizing the Department’s assessment of a health claim and referencing regulatory amendments in the Canada Gazette. It comes from a national government health authority and therefore meets the criteria for an authoritative health source.",False,0.92,"The document is an assessment/summary about a health claim and describes evidence and conditions for a regulatory health claim. It is informational/reporting in nature rather than a formal policy, binding law, national strategy, national control plan, action plan, or a clinical/public health guideline. Although it refers to regulatory amendments, the document itself is not the legal instrument nor a guideline for clinical practice.",False,,,,,,,,,,,22.872129440307617,True,
ONS_Oncology_FAC.pdf,True,0.95,"Document is produced by and about a Veterans Health Administration (VHA) oncology nursing advisory committee and references VACO, VA medical centers, and VHA national workgroups—i.e., a U.S. government health agency and official professional nursing body, which qualifies as an authoritative health source.",False,0.95,"This is a committee/organizational document describing membership, activities, and publications. It is neither a formal policy, law, national strategy/control plan, action plan, nor an evidence-based clinical/public-health guideline; it reads as an informational/organizational report and list of outputs.",False,,,,,,,,,,,5.570720911026001,True,
Mm6145.pdf,True,0.95,"This is the Morbidity and Mortality Weekly Report (MMWR) produced by the U.S. Department of Health and Human Services / Centers for Disease Control and Prevention — an authoritative national public health source that publishes surveillance data, analyses, and public-health communications.",False,0.95,"The document is a surveillance/journal-style bulletin containing epidemiologic reports, data analyses, and announcements (e.g., epilepsy prevalence, smoke-free law analysis, diabetes trends). It is not a formal policy, law, national health strategy, national control plan, action plan, or evidence-based clinical/public health guideline.",False,,,,,,,,,,,14.498173952102661,True,
CAN_D1_Lung_Cancer_Screening_Recommendations.pdf,True,0.95,"Published guideline from the Canadian Task Force on Preventive Health Care (an independent national panel) in CMAJ, developed with the Public Health Agency of Canada and based on systematic review and GRADE. It is an authoritative, national-level clinical guidance product intended for clinicians and policy-makers.",True,0.98,"This document is an evidence-based clinical guideline: it provides formal recommendations on lung cancer screening, describes methods (systematic review, GRADE), target population, implementation considerations and recommended screening protocols.",True,"value='Recommendations on Screening for Lung Cancer' confidence=0.9 evidence=""Heading within document: 'Recommendations on screening for lung cancer' and the text and boxes summarizing recommendations for lung cancer screening."" source_page=1 alternatives=['Screening for Lung Cancer', 'Lung Cancer Screening Recommendations']","value=<DocType.HEALTH_GUIDELINE: 'Health Guideline'> confidence=1.0 evidence=""Multiple explicit references: 'This guideline is intended to provide primary care providers and policy-makers with guidance on screening for lung cancer' and header 'Guidelines' (CMAJ, 2016)."" source_page=1 alternatives=['Policy']","value=<HealthTopic.CANCER: 'Cancer'> confidence=1.0 evidence=""Document focuses on lung cancer screening (e.g., opening line: 'Lung cancer is the most common cause of cancer-related deaths...' and repeated references to lung cancer screening)."" source_page=1 alternatives=['Non-Communicable Disease', 'Cardiovascular Health']","value=<Creator.AGENCY: 'Agency'> confidence=0.8 evidence=""Produced by the Canadian Task Force on Preventive Health Care; funding and staff involvement from the Public Health Agency of Canada (e.g., 'Funding for the Canadian Task Force on Preventive Health Care is provided by the Public Health Agency of Canada')."" source_page=1 alternatives=['Association', 'Society']","value=2016 confidence=1.0 evidence=""Header/footer: 'CMAJ, April 5, 2016' and copyright line '©2016'."" source_page=1 alternatives=['2015', '2017']","value='Canada' confidence=1.0 evidence=""Numerous references to Canadian context: 'among Canadians', 'Canadian Task Force on Preventive Health Care', Canadian Cancer Society, and Canadian data sources."" source_page=1 alternatives=['United States']","value='English' confidence=1.0 evidence='Document text is in English (e.g., full English article in CMAJ).' source_page=1 alternatives=['French']",,0.935,1.0,27.754923582077026,True,
2023-124revised112024.pdf,True,0.95,"This is an official publication from NIOSH/CDC (National Institute for Occupational Safety and Health / Centers for Disease Control and Prevention), with NIOSH publication number, DOI, and CDC/NIOSH logos, indicating an authoritative government health source.",False,0.9,"The document is an informational brochure/instruction sheet describing how to sign up for the National Firefighter Registry for Cancer (steps, tips, contact help). It is public-facing educational/registration material, not a policy, law, national strategy, control plan, action plan, or evidence-based guideline.",False,,,,,,,,,,,9.818405866622925,True,
SGP_B6_S23_Part_II_Q_6_War_on_Diabetes_Summary_Report.pdf,True,0.95,"This is an official government/public-health document: it carries the Ministry of Health Singapore branding, includes a ministerial foreword (Gan Kim Yong and Ong Ye Kung), and describes national programmes coordinated with the Health Promotion Board and other public agencies. It is therefore from an authoritative health source.",True,0.85,"The document is a national-level strategic plan for tackling diabetes (“War on Diabetes”) that defines vision, key thrusts/pillars, nationwide initiatives, programme roll-outs and enabling measures. This aligns with a National Control Plan for a specific disease (diabetes) rather than a mere brochure or research report.",True,"value='War on Diabetes Summary Report 2016–2019' confidence=0.9 evidence=""Cover text: 'WAR ON DIABETES' and 'SUMMARY REPORT • 2016 – 2019'. Extracted and converted to title case."" source_page=1 alternatives=['War on Diabetes: Summary Report 2016–2019', 'War on Diabetes Summary Report']","value=<DocType.NATIONAL_HEALTH_STRATEGY: 'National Health Strategy'> confidence=0.7 evidence=""Front/cover and introduction describe a national, strategic, multi-year framework and key thrusts (Healthy Living & Prevention; Early Detection & Intervention; Better Disease Management). Text: 'Strategic framework for War on Diabetes' and 'Summary Report • 2016 – 2019'."" source_page=4 alternatives=['Action Plan', 'Policy']","value=None confidence=0.0 evidence=""The document is explicitly about diabetes ('War on Diabetes', 'diabetes' appears throughout). However, the required enum for health_topic only permits: 'Cancer', 'Cardiovascular Health', or 'Non-Communicable Disease' (the latter only if the document covers BOTH cancer AND cardiovascular disease). This document is focused on diabetes and does not match any allowed enum values."" source_page=1 alternatives=['Non-Communicable Disease']","value=<Creator.MINISTRY: 'Ministry'> confidence=0.9 evidence=""Ministry of Health branding and authorship: foreword signed by Gan Kim Yong (Minister for Health) and document shows 'MINISTRY OF HEALTH SINGAPORE' logo and references MOH actions throughout."" source_page=3 alternatives=['Agency', 'Association']","value=2019 confidence=0.9 evidence=""Report title indicates the timeframe '2016 – 2019' and internal references (e.g., programme metrics and timelines up to 2019). Treated as published/cover year 2019."" source_page=1 alternatives=['2016', '2018']","value='Singapore' confidence=1.0 evidence='Multiple references to Singapore throughout the report (e.g., \'poses a major challenge to Singapore\', \'one in three Singaporeans\', \'Singapore declared a ""War on Diabetes"" in 2016\').' source_page=4 alternatives=['Republic of Singapore']","value='English' confidence=1.0 evidence='Document text is English throughout (e.g., foreword, headings, body text).' source_page=1 alternatives=['EN']",,0.845,0.875,36.92912435531616,True,
Heart-Lung-Transplants.pdf,False,0.9,"This is a Medicare Advantage medical policy document issued by a private payer (Regence/Medicare Advantage Medical Policy Manual). Although it references CMS rules, it is produced by a commercial health insurer rather than an authoritative government agency, WHO, or national public health institute, so it does not meet the specified definition of an authoritative health source.",True,0.85,"The document is a payer medical policy that defines coverage criteria, required documentation, and coding for heart‑lung transplants—i.e., a formal policy on coverage parameters. It is not a law, national strategy, control plan, action plan, or an evidence‑based clinical guideline, so the best fit among the six GHPL categories is POLICY.",False,,,,,,,,,,,9.55158543586731,True,
35-S1_E-v9.pdf,True,0.98,"This is a publication of the Public Health Agency of Canada (PHAC) — an official national public health institute — published by authority of the Minister of Health. The journal title, PHAC contact info and ministerial attribution indicate an authoritative government health source.",False,0.95,"The document is a research/epidemiologic monograph (cancer incidence trends and projections) published in a PHAC journal. It presents data, methods and projections rather than a formal policy, law, national strategy, control plan, action plan or clinical/public-health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,19.15151619911194,True,
Nvsr57_07.pdf,True,0.98,"This is a National Vital Statistics Report produced by the National Center for Health Statistics (NCHS), Centers for Disease Control and Prevention (CDC), U.S. Department of Health and Human Services — an authoritative government public health agency. The document is an official statistical report on births for 2006.",False,0.98,"The document is a statistical/natality data report presenting births and fertility statistics and methodological/technical notes. It does not define policy, law, a national health strategy, control plan, action plan, or clinical/public-health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,10.22825574874878,True,
KENYA-NATIONAL-ORAL-HEALTH-POLICY-2022-2030.pdf,True,0.98,"This is an official national policy document published by the Republic of Kenya Ministry of Health (cover shows Ministry/Republic seal and WHO co‑support). It contains ministerial foreword and formal publication details, indicating an authoritative government health source.",True,0.96,"The document is explicitly titled 'Kenya National Oral Health Policy 2022–2030' and contains vision, objectives, governance, roles, implementation and M&E sections consistent with a POLICY as defined in the GHPL categories.",True,"value='Kenya National Oral Health Policy 2022 - 2030' confidence=1.0 evidence=""Cover/title: 'KENYA NATIONAL ORAL HEALTH POLICY 2022 - 2030' (converted from all caps to title case as requested)."" source_page=1 alternatives=['Kenya National Oral Health Policy']","value=<DocType.POLICY: 'Policy'> confidence=1.0 evidence=""Cover and title pages: 'KENYA NATIONAL ORAL HEALTH POLICY 2022 - 2030'."" source_page=1 alternatives=None","value=None confidence=0.2 evidence=""Document is focused on oral health and mentions oral cancers and NCDs (e.g., 'Cancers of the lip and oral cavity...' and multiple references to NCDs), but it is not primarily a cancer or cardiovascular-specific policy and does not cover both cancer and cardiovascular disease together."" source_page=5 alternatives=['Cancer', 'Non-Communicable Disease']","value=<Creator.MINISTRY: 'Ministry'> confidence=1.0 evidence=""Published by: 'Ministry of Health' (cover). Ministry of Health header/logo appears throughout the document."" source_page=1 alternatives=None","value=2022 confidence=1.0 evidence=""Publication date/year shown on cover and in disclaimer: '2022 - 2030' and 'Nairobi, April 2022'."" source_page=1 alternatives=['2022-2030', 'April 2022']","value='Kenya' confidence=1.0 evidence=""Document title and headers: 'Kenya National Oral Health Policy' and 'Republic of Kenya'."" source_page=1 alternatives=['Republic of Kenya']","value='English' confidence=1.0 evidence='Document text is in English (e.g., Foreword, Preface, Executive Summary).' source_page=4 alternatives=None",,0.957,0.875,38.561376333236694,True,
DC_cancer_Colorado-Cancer-Plan-2016-2020.pdf,True,0.95,"This is an official state-level public health document produced by the Colorado Department of Public Health and Environment (Colorado Cancer Plan 2016–2020). It includes a departmental letterhead/logo and a CDC cooperative agreement acknowledgment, indicating an authoritative government/public health source.",True,0.9,"The document is a statewide cancer control plan with goals, objectives and strategies across the cancer continuum (prevention, screening, diagnosis/treatment, survivorship). This matches the definition of a (state-level) National Control Plan focused on a specific disease (cancer).",True,"value='Colorado Cancer Plan: The Roadmap to Reducing the Burden of Cancer in Colorado, 2016-2020' confidence=0.9 evidence=""Cover page text: 'COLORADO CANCER PLAN The Roadmap to Reducing the Burden of Cancer in Colorado 2016 - 2020' (converted to title case)."" source_page=1 alternatives=['Colorado Cancer Plan 2016-2020', 'The Roadmap to Reducing the Burden of Cancer in Colorado']","value=<DocType.ACTION_PLAN: 'Action Plan'> confidence=0.8 evidence=""Cover and introduction describe a five-year 'Colorado Cancer Plan' as a 'roadmap' and five-year framework (cover page; Introduction describes 'This five-year plan')."" source_page=1 alternatives=['Policy', 'National Control Plan']","value=<HealthTopic.CANCER: 'Cancer'> confidence=1.0 evidence=""Title and throughout the document: 'Colorado Cancer Plan', multiple references to cancer prevention, screening, treatment and survivorship."" source_page=1 alternatives=['Non-Communicable Disease']","value=<Creator.AGENCY: 'Agency'> confidence=1.0 evidence=""Produced by the Colorado Department of Public Health and Environment (CDPHE) — state public health agency (logo and address: 'Colorado Department of Public Health & Environment', 4300 Cherry Creek Drive S., Denver, CO)."" source_page=2 alternatives=['Association', 'Foundation']","value=2016 confidence=0.9 evidence=""Cover indicates the plan years '2016 - 2020'; plan described as the 2016-2020 Colorado Cancer Plan."" source_page=1 alternatives=['2020']","value='United States' confidence=0.9 evidence='Document produced by Colorado state agency with Denver, CO address; references to Colorado (a U.S. state).' source_page=2 alternatives=['Colorado']","value='English' confidence=1.0 evidence=""All document text is in English (e.g., 'The Roadmap to Reducing the Burden of Cancer in Colorado')."" source_page=1 alternatives=None",,0.92,1.0,29.239187240600586,True,
USA_D1_prev_hypertension_pphbp.pdf,True,0.95,"This is an official publication of the U.S. Department of Health and Human Services / National Institutes of Health (National Heart, Lung, and Blood Institute) and the National High Blood Pressure Education Program (NHBPEP). It includes an NIH publication number, formal foreword, and appears on agency letterhead — indicating an authoritative government health source.",True,0.95,"The document is an evidence-based clinical and public health advisory with systematic literature review, methods of guideline development, classifications of evidence, and specific prevention recommendations. It functions as a guideline/advisory for clinical and public health practice (fits the GUIDELINE category).",True,"value='Primary Prevention of Hypertension: Clinical and Public Health Advisory from the National High Blood Pressure Education Program' confidence=0.9 evidence='Prominent title on cover and title pages: ""Primary Prevention of Hypertension: Clinical and Public Health Advisory from the National High Blood Pressure Education Program.""' source_page=1 alternatives=['Primary Prevention of Hypertension', 'Clinical and Public Health Advisory from the National High Blood Pressure Education Program']","value=<DocType.HEALTH_GUIDELINE: 'Health Guideline'> confidence=0.9 evidence='Document title and description: ""Primary Prevention of Hypertension: Clinical and Public Health Advisory from the National High Blood Pressure Education Program"" — an advisory/guidance document (advisory = guideline). (See cover/title pages.)' source_page=1 alternatives=['Action Plan', 'Policy']","value=<HealthTopic.CARDIOVASCULAR_HEALTH: 'Cardiovascular Health'> confidence=0.9 evidence='Title explicitly references ""Hypertension"" (a cardiovascular condition): ""Primary Prevention of Hypertension: Clinical and Public Health Advisory...""' source_page=1 alternatives=['Non-Communicable Disease']","value=<Creator.AGENCY: 'Agency'> confidence=0.9 evidence='Creator shown as U.S. federal agencies: ""U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES, NATIONAL INSTITUTES OF HEALTH, NATIONAL HEART, LUNG, AND BLOOD INSTITUTE, National High Blood Pressure Education Program."" (Produced/funded by NHLBI/NIH.)' source_page=1 alternatives=['Association', 'Foundation']","value=2002 confidence=1.0 evidence='Publication date explicitly shown: ""NOVEMBER 2002"" and ""NIH PUBLICATION NO. 02-5076""' source_page=3 alternatives=['2002']","value='United States' confidence=0.9 evidence='Document lists U.S. federal entities and address: ""U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES, NATIONAL INSTITUTES OF HEALTH"" and NHLBI contact (Bethesda, MD).' source_page=1 alternatives=['USA']",value='English' confidence=0.9 evidence='All document text and headings are in English throughout the document.' source_page=1 alternatives=['en'],,0.915,1.0,27.444414615631104,True,
Canceractionpriorities2017v1.pdf,True,0.95,"Document is issued by the Papua New Guinea National Department of Health (NDOH) with official letterhead, contact officer, Chief Medical Officer sign-off and a date. It is an official government health document.",True,0.9,"This is a national-level cancer 'Action Plan' (Cancer Action Priorities for 2017–2021) that lists strategic priorities, specific activities, responsible agencies, timelines and budget estimates — matching the GHPL ACTION PLAN category.",True,"value='National Cancer Priorities for Action: Cancer Action Priorities for 2017-2021' confidence=0.9 evidence='Front page headings: ""NATIONAL CANCER PRIORITIES FOR ACTION"" and ""CANCER ACTION PRIORITIES FOR 2017-2021"" (converted here to title case and combined as main title/subtitle)' source_page=1 alternatives=['Cancer Action Priorities for 2017-2021', 'National Cancer Priorities for Action']","value=<DocType.ACTION_PLAN: 'Action Plan'> confidence=1.0 evidence='Title and headers: ""CANCER ACTION PRIORITIES FOR 2017-2021""; table header: ""Cancer Action Plan for Immediate Gains 2017-2021""' source_page=7 alternatives=['National Control Plan', 'Policy']","value=<HealthTopic.CANCER: 'Cancer'> confidence=1.0 evidence='Document repeatedly discusses cancer prevention, screening, diagnosis and treatment (e.g., ""National Cancer Priorities for Action"", ""Cancer Action Plan for Immediate Gains 2017-2021"")' source_page=1 alternatives=['Non-Communicable Disease']","value=<Creator.MINISTRY: 'Ministry'> confidence=0.9 evidence='Header: ""National Department of Health"" and repeated use of abbreviation ""NDOH"" throughout the document (National Department/Ministry of Health of Papua New Guinea)' source_page=1 alternatives=['Agency']","value=2017 confidence=1.0 evidence='Document covers the period 2017-2021 and the authorising date is shown as ""Date: 27th March 2017""' source_page=12 alternatives=['2017-2021']","value='Papua New Guinea' confidence=1.0 evidence='Header: ""PAPUA NEW GUINEA"" and crest; document produced by the National Department of Health of Papua New Guinea' source_page=1 alternatives=[]","value='English' confidence=1.0 evidence='Document text is in English (e.g., ""Introduction"", ""Strategic Priority"", sections describing prevention, screening, diagnosis, etc.)' source_page=2 alternatives=[]",,0.955,1.0,32.36984395980835,True,
Mm6735a3-H.pdf,True,0.95,"This document is a Morbidity and Mortality Weekly Report (MMWR) from the U.S. Centers for Disease Control and Prevention (CDC), a federal public health agency, with involvement from the Agency for Healthcare Research and Quality (AHRQ). It is therefore from an authoritative government health source.",False,0.9,"The content is an epidemiologic/surveillance and analytic report describing 2016 cardiovascular event burdens and projected event counts/costs; it does not present a formal policy, law, national strategy, national control plan, implementation action plan, or clinical/public health guideline. It is a data/reporting publication rather than any of the six GHPL document types.",False,,,,,,,,,,,9.53873896598816,True,
Ethiopia_-_National_Strategic_Plan_Tuberculosis_and_Leprosy_Control_2013-2020.pdf,True,0.98,"This is an official Ministry of Health document (Federal Democratic Republic of Ethiopia, Ministry of Health) with ministerial foreword and government logo. It is a national-level strategic plan for Tuberculosis and Leprosy developed/updated through consultative processes and an external programme review, indicating authoritative public‑health policy origin.",True,0.97,"The document is a disease-specific national strategic plan with stated goals, objectives, targets, implementation arrangements, costing, performance measures and timelines for TB and leprosy control — matching the definition of a National Control Plan.",True,"value='National Strategic Plan Tuberculosis and Leprosy Control 2006–2013 EC (2013/14–2020) with update for 2010–13 (2018–20/21)' confidence=0.9 evidence='Cover/title (all caps): ""NATIONAL STRATEGIC PLAN TUBERCULOSIS AND LEPROSY CONTROL 2006 – 2013 EC (2013/14 – 2020) With update – for 2010-13 (2018-20/21)""' source_page=1 alternatives=['National Strategic Plan Tuberculosis and Leprosy Prevention and Control 2006-2013 EC (2013/14 – 2020/21)', 'National Strategic Plan Tuberculosis and Leprosy Control (updated 2018)']","value=<DocType.NATIONAL_CONTROL_PLAN: 'National Control Plan'> confidence=0.9 evidence='Cover/title: ""NATIONAL STRATEGIC PLAN TUBERCULOSIS AND LEPROSY CONTROL 2006 – 2013 EC (2013/14 – 2020)"" — this is a national plan for control of TB and leprosy.' source_page=1 alternatives=['National Strategic Plan', 'Action Plan']","value=None confidence=0.0 evidence='Document clearly covers Tuberculosis and Leprosy (infectious diseases). The allowed health_topic enums are limited to Cancer, Cardiovascular Health, or Non-Communicable Disease (which does not apply).' source_page=1 alternatives=['Non-Communicable Disease', 'Cancer', 'Cardiovascular Health']","value=<Creator.MINISTRY: 'Ministry'> confidence=1.0 evidence='Cover: ""Federal Democratic Republic of Ethiopia Ministry of Health""' source_page=1 alternatives=['Agency', 'Foundation']","value=2017 confidence=0.9 evidence='Cover and footer show ""November 2017"" (also a page shows January 2018 as an update date, but primary publication date on cover is November 2017).' source_page=1 alternatives=['2018']","value='Ethiopia' confidence=1.0 evidence='Cover: ""Federal Democratic Republic of Ethiopia"" and multiple references to Ethiopia throughout the document.' source_page=1 alternatives=[]","value='English' confidence=0.9 evidence='Document text and all headings are in English (e.g., ""National Strategic Plan"", ""Foreword"", indicators and definitions in English).' source_page=1 alternatives=['Amharic']",,0.893,0.875,38.09163737297058,True,
MSD897_Health-Valve-Surgery-Brochure_R6_single-spread_online.pdf,False,0.93,"This is a patient brochure from the National University Heart Centre, Singapore (a hospital/clinical unit). It is not issued by a national government ministry, WHO/UN agency, or an official national public health institute or professional body that sets policy, so it does not meet the specified 'authoritative health source' definition.",False,0.93,"The document is educational patient information about heart valve surgery (brochure content, pre/post op instructions, contact/location info). It does not present a formal policy, law, national strategy/plan, action plan, or a systematically developed clinical/public health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,10.768140316009521,True,
OHCA-Data-Report-2011-2021.pdf,True,0.87,"This is an official data report produced by the Unit for Pre-hospital Emergency Care (UPEC) for the Republic of Singapore, with support/acknowledgement from national bodies (Singapore Civil Defence Force, several public hospitals, and National Medical Research Council). It is therefore from an authoritative health-source level (national pre-hospital/EMS unit).",False,0.95,"The document is a statistical/data report on out-of-hospital cardiac arrest (2011–2021). It does not present a policy, law, national health strategy, national control plan, action plan, or systematically developed clinical/public-health guideline — it is a pure data/reporting product, which does not qualify under the six GHPL categories.",False,,,,,,,,,,,10.42855715751648,True,
61b73fdfb6458953de56f604.pdf,False,0.85,"This is a policy brief produced by the Economic and Social Research Foundation (ESRF) and the ICCA research project summarizing findings from interviews with cancer patients. It is a research/NGO think‑tank output rather than a formal document issued by a government ministry, WHO/UN agency, national public health institute, or professional medical society. There is no ministerial letterhead, official approval, or legal/authoritative status indicated.",False,0.9,"The document is a research policy brief with findings and recommendations. It does not constitute a formal POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN, or an evidence‑based GUIDELINE. It lacks official decree/implementation timelines, binding authority, or systematic clinical guidance required for the six GHPL categories.",False,,,,,,,,,,,8.79262113571167,True,
Aids-leaflet.pdf,True,0.8,"The leaflet carries logos from PEPFAR (a U.S. government HIV programme) and The Aurum Institute (a well-known NGO/research institute working closely with national health programmes). These organizations are authoritative actors in HIV response, so the source can be considered an authoritative health actor rather than a purely commercial or individual source.",False,0.95,"This document is a public education brochure/fact sheet about HIV prevention, testing and ARVs. It does not contain policy language, legal instruments, a national strategy, a disease control plan, an implementation/action plan, or systematically developed clinical/public-health guidelines — therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,10.018798828125,True,
WHO_Strategy_on_research_for_health.pdf,True,0.98,"This is an official World Health Organization publication (WHO logo, ISBN, references to World Health Assembly resolutions WHA63.21 and others). It sets out WHO’s role, goals, principles and an implementation/evaluation framework for research for health and was endorsed by Member States — therefore from an authoritative global health source.",True,0.96,"This is a formal strategy/policy document (“The WHO strategy on research for health”) that defines goals, priorities, guiding principles, implementation actions and governance — matching the POLICY category (strategy/policy framework). It is not a law, guideline, national strategy, control plan or an operational action plan per the GHPL definitions.",True,"value='The WHO Strategy on Research for Health' confidence=1.0 evidence='Cover/title text: ""The WHO strategy on research for health"" (cover image and repeated in headers).' source_page=3 alternatives=['WHO Strategy on Research for Health', 'Strategy on Research for Health']","value=<DocType.POLICY: 'Policy'> confidence=0.85 evidence='Document title and content describe a WHO ""strategy"" on research for health and the Table of Contents and introduction describe goals, implementation and evaluation consistent with a policy/strategy document rather than a law or clinical guideline.' source_page=3 alternatives=['Action Plan', 'Health Guideline']","value=None confidence=0.0 evidence='The document addresses research for health in general and across many topics (e.g. health systems, policy, influenza, child health, HIV, noncommunicable diseases), not specifically cancer or cardiovascular disease.' source_page=7 alternatives=['Non-Communicable Disease', 'Cancer', 'Cardiovascular Health']","value=<Creator.AGENCY: 'Agency'> confidence=1.0 evidence='© World Health Organization 2012; publisher information and WHO logo appear throughout the document (e.g. cover and publisher block).' source_page=4 alternatives=['Association', 'Foundation']","value=2012 confidence=1.0 evidence='Copyright line: ""© World Health Organization 2012"" on the publisher page.' source_page=4 alternatives=['2010 (strategy approved by WHA in 2010)']","value='Switzerland' confidence=0.8 evidence='WHO Press contact address given as: ""World Health Organization, 20 Avenue Appia, 1211 Geneva 27, Switzerland"" in the publisher block.' source_page=4 alternatives=['Global', 'Switzerland (publisher location)']","value='English' confidence=1.0 evidence='Full document text and all headings are in English (e.g. Introduction, Contents, WHO Library Cataloguing-in-Publication Data).' source_page=3 alternatives=['EN']",,0.912,0.875,25.752408266067505,True,
ICCP-FINAL-1-6-10-3.pdf,True,0.95,"The document is the Indiana Cancer Control Plan 2010–2014 produced by the Indiana Cancer Consortium with clear involvement and endorsement from the Indiana State Department of Health (foreword by the State Health Commissioner) and supported by a CDC National Comprehensive Cancer Control Program grant. This indicates it is an official, authoritative public health planning document.",True,0.95,"This is a state-level cancer control plan that defines goals, focus areas (primary prevention, early detection, treatment, quality of life, data, advocacy), objectives and recommended strategies for 2010–2014 — matching the definition of a National/State Control Plan (disease-specific strategic plan).",True,"value='Indiana Cancer Control Plan 2010-2014' confidence=1.0 evidence=""Cover title text: 'Indiana Cancer Control Plan 2010 - 2014'."" source_page=1 alternatives=['Indiana Cancer Control Plan 2010 - 2014', 'Indiana Cancer Control Plan']","value=None confidence=0.0 evidence=""Document is a state-level cancer control plan for Indiana (no matching enum for a 'State Control Plan' in allowed values). Title: 'Indiana Cancer Control Plan 2010 - 2014' (cover)."" source_page=1 alternatives=['National Control Plan', 'Action Plan', 'Policy']","value=<HealthTopic.CANCER: 'Cancer'> confidence=1.0 evidence=""Title and repeated references throughout: 'Indiana Cancer Control Plan', 'Indiana Cancer Consortium', chapters on cancer burden, prevention, screening, treatment, survivorship."" source_page=1 alternatives=['Non-Communicable Disease', 'Cardiovascular Health']","value=<Creator.ASSOCIATION: 'Association'> confidence=0.9 evidence=""Explicit statement: 'The Indiana Cancer Consortium (ICC) is a statewide network of public and private partnerships...' indicating an association as the responsible convening entity."" source_page=2 alternatives=['Agency', 'Foundation', 'Society']","value=2010 confidence=1.0 evidence='Cover and internal letter show date/period 2010 - 2014 and signed January 2010 by Judith A. Monroe, M.D.' source_page=1 alternatives=['2014']","value='United States' confidence=0.6 evidence='Document references Indiana-specific institutions (Indiana State Department of Health, Indiana University) and indicates the state of Indiana, which is part of the United States.' source_page=2 alternatives=['Indiana']","value='English' confidence=1.0 evidence=""Entire document text is in English (e.g., 'Indiana Cancer Control Plan', 'Dear Hoosiers', mission statement)."" source_page=1 alternatives=[]",,0.89,0.875,24.175399780273438,True,
Askwhere.pdf,False,0.95,"The document is produced by the Refugee Health Program at Children’s Hospital of Philadelphia (CHOP) and is presented as a communication guidance/toolkit. It is not from a government agency, WHO/UN body, national public health institute, or a professional society with formal standards—rather it is an individual hospital/clinic resource (even though it references CDC/AAP guidance and reports NIH funding).",False,0.9,"The content is a clinician communication guidance/toolkit and fact-sheet-style material about asking country-of-birth and offering screening. It is educational/operational guidance rather than a formally endorsed, evidence‑reviewed national guideline, policy, law, strategy, control plan, or action plan. It lacks formal approval, legal authority, implementation timelines, or the structure of an official guideline or policy.",False,,,,,,,,,,,10.465370893478394,True,
ISR-Disclosable-P071160-05-17-2014-1400365252935.pdf,True,0.85,This is a World Bank Implementation Status & Results Report for the Karnataka Health Systems project. The World Bank is an authoritative international development institution that partners with governments on health system financing and programs; the document is an official project report related to government health activities in a state (Karnataka).,False,0.95,"The document is a project implementation/status and results report (with indicators, disbursements, and progress updates). It does not present a formal policy, law, national health strategy, national control plan, action plan, or clinical/public health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,10.661977529525757,True,
Cardiovascular-diseases-quebec-health-administrative-databases-missing-diagnoses-underestimation-cases-28-year-prospective-cohort.pdf,False,0.95,"This is a peer‑reviewed research article (original quantitative cohort study) authored by university and hospital researchers and published in the journal Health Promotion and Chronic Disease Prevention in Canada. It is not an official policy, guideline, law, or other authoritative document issued by a government agency, national public‑health institute, WHO/UN agency, or a standards‑setting professional body.",False,0.95,"The document reports research methods, results and conclusions from a 28‑year cohort study (epidemiological surveillance/validation). It does not set policy goals, legal rules, a national health strategy, a disease control plan, an implementation/action plan, or provide formal evidence‑based clinical/public‑health practice guidelines.",False,,,,,,,,,,,18.66841697692871,True,
